timestamp_id,timestamp_val,timestamp_diff
0x20000000,304,304
0x20000002,688,384
0x20000004,685,-3
0x20000006,682,-3
0x20000008,486,-196
0x2000000a,483,-3
0x2000000c,480,-3
0x2000000e,477,-3
0x20000010,474,-3
0x20000012,471,-3
0x20000014,468,-3
0x20000016,465,-3
0x20000018,462,-3
0x2000001a,459,-3
0x2000001c,456,-3
0x2000001e,453,-3
0x20000020,450,-3
0x20000022,447,-3
0x20000024,444,-3
0x20000026,441,-3
0x20000028,438,-3
0x2000002a,435,-3
0x2000002c,432,-3
0x2000002e,429,-3
0x20000030,426,-3
0x20000032,423,-3
0x20000034,420,-3
0x20000036,417,-3
0x20000038,414,-3
0x2000003a,444,30
0x2000003c,504,60
0x2000003e,564,60
0x20000040,595,31
0x20000042,592,-3
0x20000044,589,-3
0x20000046,410,-179
0x20000048,413,3
0x2000004a,416,3
0x2000004c,419,3
0x2000004e,422,3
0x20000050,425,3
0x20000052,428,3
0x20000054,431,3
0x20000056,434,3
0x20000058,437,3
0x2000005a,440,3
0x2000005c,443,3
0x2000005e,446,3
0x20000060,449,3
0x20000062,452,3
0x20000064,455,3
0x20000066,458,3
0x20000068,461,3
0x2000006a,464,3
0x2000006c,467,3
0x2000006e,470,3
0x20000070,473,3
0x20000072,476,3
0x20000074,479,3
0x20000076,482,3
0x20000078,485,3
0x2000007a,488,3
0x2000007c,491,3
0x2000007e,497,6
0x20000080,499,2
0x20000082,500,1
0x20000084,503,3
0x20000086,543,40
0x20000088,603,60
0x2000008a,663,60
0x2000008c,514,-149
0x2000008e,517,3
0x20000090,520,3
0x20000092,523,3
0x20000094,526,3
0x20000096,529,3
0x20000098,532,3
0x2000009a,535,3
0x2000009c,538,3
0x2000009e,541,3
0x200000a0,544,3
0x200000a2,735,191
0x200000a4,732,-3
0x200000a6,729,-3
0x200000a8,726,-3
0x200000aa,723,-3
0x200000ac,720,-3
0x200000ae,718,-2
0x200000b0,715,-3
0x200000b2,712,-3
0x200000b4,709,-3
0x200000b6,706,-3
0x200000b8,703,-3
0x200000ba,700,-3
0x200000bc,697,-3
0x200000be,694,-3
0x200000c0,691,-3
0x200000c2,688,-3
0x200000c4,685,-3
0x200000c6,682,-3
0x200000c8,730,48
0x200000ca,790,60
0x200000cc,657,-133
0x200000ce,863,206
0x200000d0,860,-3
0x200000d2,857,-3
0x200000d4,661,-196
0x200000d6,658,-3
0x200000d8,655,-3
0x200000da,652,-3
0x200000dc,649,-3
0x200000de,646,-3
0x200000e0,643,-3
0x200000e2,643,0
0x200000e4,646,3
0x200000e6,649,3
0x200000e8,652,3
0x200000ea,655,3
0x200000ec,658,3
0x200000ee,661,3
0x200000f0,664,3
0x200000f2,667,3
0x200000f4,670,3
0x200000f6,673,3
0x200000f8,676,3
0x200000fa,679,3
0x200000fc,682,3
0x200000fe,685,3
0x20000100,688,3
0x20000102,691,3
0x20000104,694,3
0x20000106,697,3
0x20000108,700,3
0x2000010a,723,23
0x2000010c,770,47
0x2000010e,767,-3
0x20000110,764,-3
0x20000112,770,6
0x20000114,830,60
0x20000116,890,60
0x20000118,724,-166
0x2000011a,727,3
0x2000011c,730,3
0x2000011e,733,3
0x20000120,736,3
0x20000122,739,3
0x20000124,742,3
0x20000126,745,3
0x20000128,748,3
0x2000012a,751,3
0x2000012c,754,3
0x2000012e,757,3
0x20000130,760,3
0x20000132,763,3
0x20000134,766,3
0x20000136,769,3
0x20000138,772,3
0x2000013a,775,3
0x2000013c,778,3
0x2000013e,781,3
0x20000140,784,3
0x20000142,977,193
0x20000144,974,-3
0x20000146,971,-3
0x20000148,968,-3
0x2000014a,965,-3
0x2000014c,962,-3
0x2000014e,959,-3
0x20000150,956,-3
0x20000152,953,-3
0x20000154,956,3
0x20000156,823,-133
0x20000158,883,60
0x2000015a,1134,251
0x2000015c,1131,-3
0x2000015e,1128,-3
0x20000160,1125,-3
0x20000162,929,-196
0x20000164,926,-3
0x20000166,923,-3
0x20000168,920,-3
0x2000016a,917,-3
0x2000016c,914,-3
0x2000016e,911,-3
0x20000170,907,-4
0x20000172,904,-3
0x20000174,901,-3
0x20000176,898,-3
0x20000178,895,-3
0x2000017a,892,-3
0x2000017c,889,-3
0x2000017e,886,-3
0x20000180,883,-3
0x20000182,882,-1
0x20000184,885,3
0x20000186,888,3
0x20000188,891,3
0x2000018a,894,3
0x2000018c,897,3
0x2000018e,900,3
0x20000190,903,3
0x20000192,906,3
0x20000194,909,3
0x20000196,948,39
0x20000198,1008,60
0x2000019a,1038,30
0x2000019c,1035,-3
0x2000019e,1032,-3
0x200001a0,1056,24
0x200001a2,1116,60
0x200001a4,933,-183
0x200001a6,936,3
0x200001a8,939,3
0x200001aa,942,3
0x200001ac,945,3
0x200001ae,948,3
0x200001b0,951,3
0x200001b2,954,3
0x200001b4,957,3
0x200001b6,960,3
0x200001b8,963,3
0x200001ba,966,3
0x200001bc,969,3
0x200001be,972,3
0x200001c0,975,3
0x200001c2,978,3
0x200001c4,981,3
0x200001c6,984,3
0x200001c8,987,3
0x200001ca,990,3
0x200001cc,993,3
0x200001ce,996,3
0x200001d0,999,3
0x200001d2,1002,3
0x200001d4,1005,3
0x200001d6,1008,3
0x200001d8,1011,3
0x200001da,1014,3
0x200001dc,1017,3
0x200001de,1020,3
0x200001e0,1023,3
0x200001e2,1049,26
0x200001e4,1109,60
0x200001e6,1169,60
0x200001e8,1402,233
0x200001ea,1399,-3
0x200001ec,1396,-3
0x200001ee,1200,-196
0x200001f0,1197,-3
0x200001f2,1194,-3
0x200001f4,1191,-3
0x200001f6,1188,-3
0x200001f8,1185,-3
0x200001fa,1182,-3
0x200001fc,1179,-3
0x200001fe,1176,-3
0x20000200,1173,-3
0x20000202,1170,-3
0x20000204,1167,-3
0x20000206,1164,-3
0x20000208,1161,-3
0x2000020a,1158,-3
0x2000020c,1155,-3
0x2000020e,1152,-3
0x20000210,1149,-3
0x20000212,1146,-3
0x20000214,1143,-3
0x20000216,1140,-3
0x20000218,1137,-3
0x2000021a,1134,-3
0x2000021c,1131,-3
0x2000021e,1128,-3
0x20000220,1125,-3
0x20000222,1175,50
0x20000224,1235,60
0x20000226,1295,60
0x20000228,1306,11
0x2000022a,1303,-3
0x2000022c,1300,-3
0x2000022e,1140,-160
0x20000230,1143,3
0x20000232,1146,3
0x20000234,1149,3
