timestamp_id,timestamp_val,timestamp_diff
0x40000000,2275536515,2275536515
0x40000001,2275536711,196
0x40000002,2275536907,196
0x40000003,2275537103,196
0x40000004,2275537299,196
0x40000005,2275537495,196
0x40000006,2275537691,196
0x40000007,2275537887,196
0x40000008,2275538083,196
0x40000009,2275538279,196
0x4000000a,2275538475,196
0x4000000b,2275538671,196
0x4000000c,2275538867,196
0x4000000d,2275539063,196
0x4000000e,2275539259,196
0x4000000f,2275539455,196
0x40000010,2275539651,196
0x40000011,2275539847,196
0x40000012,2275540043,196
0x40000013,2275540239,196
0x40000014,2275540435,196
0x40000015,2275540631,196
0x40000016,2275540827,196
0x40000017,2275541023,196
0x40000018,2275541219,196
0x40000019,2275541415,196
0x4000001a,2275541611,196
0x4000001b,2275541807,196
0x4000001c,2275542003,196
0x4000001d,2275542199,196
0x4000001e,2275542395,196
0x4000001f,2275542591,196
0x40000020,2275542787,196
0x40000021,2275542983,196
0x40000022,2275543179,196
0x40000023,2275543375,196
0x40000024,2275543571,196
0x40000025,2275543767,196
0x40000026,2275543963,196
0x40000027,2275544159,196
0x40000028,2275544355,196
0x40000029,2275544551,196
0x4000002a,2275544747,196
0x4000002b,2275544943,196
0x4000002c,2275545139,196
0x4000002d,2275545335,196
0x4000002e,2275545531,196
0x4000002f,2275545727,196
0x40000030,2275545923,196
0x40000031,2275546119,196
0x40000032,2275546315,196
0x40000033,2275546855,540
0x4000003b,2275548810,1955
0x40000045,2275550765,1955
0x4000004f,2275552720,1955
0x40000059,2275554675,1955
0x40000063,2275556630,1955
0x4000006d,2275558585,1955
0x40000077,2275560540,1955
0x40000081,2275562495,1955
0x4000008b,2275564449,1954
0x40000095,2275566404,1955
0x4000009f,2275568359,1955
0x400000a9,2275570314,1955
0x400000b3,2275572269,1955
0x400000bd,2275574224,1955
0x400000c7,2275576179,1955
0x400000d1,2275578134,1955
0x400000db,2275580089,1955
0x400000e5,2275582044,1955
0x400000ef,2275583999,1955
0x400000f9,2275585954,1955
0x40000103,2275587909,1955
0x4000010d,2275589864,1955
0x40000117,2275591819,1955
0x40000121,2275593774,1955
0x4000012b,2275595729,1955
0x40000135,2275597684,1955
0x4000013f,2275599639,1955
0x40000149,2275601594,1955
0x40000153,2275603549,1955
0x4000015c,2275605504,1955
0x40000166,2275607459,1955
0x40000170,2275609414,1955
0x4000017a,2275611369,1955
0x40000184,2275613324,1955
0x4000018e,2275615279,1955
0x40000198,2275617234,1955
0x400001a2,2275619189,1955
0x400001ac,2275621144,1955
0x400001b6,2275623099,1955
0x400001c0,2275625054,1955
0x400001ca,2275627009,1955
0x400001d4,2275628964,1955
0x400001de,2275630919,1955
0x400001e8,2275632874,1955
0x400001f2,2275634829,1955
0x400001fc,2275636784,1955
0x40000206,2275638739,1955
0x40000210,2275640694,1955
