timestamp_id,timestamp_val,timestamp_diff
0x00000000,2532011459,2532011459
0x00000002,2532013446,1987
0x00000004,2532015433,1987
0x00000006,2532017420,1987
0x00000008,2532019407,1987
0x0000000a,2532021394,1987
0x0000000c,2532023381,1987
0x0000000e,2532025368,1987
0x00000010,2532027355,1987
0x00000012,2532029342,1987
0x00000014,2532031329,1987
0x00000016,2532033316,1987
0x00000018,2532035303,1987
0x0000001a,2532037290,1987
0x0000001c,2532039277,1987
0x0000001e,2532041264,1987
0x00000020,2532043251,1987
0x00000022,2532045238,1987
0x00000024,2532047225,1987
0x00000026,2532049212,1987
0x00000028,2532051199,1987
0x0000002a,2532053186,1987
0x0000002c,2532055173,1987
0x0000002e,2532057160,1987
0x00000030,2532059147,1987
0x00000032,2532061134,1987
0x00000034,2532063121,1987
0x00000036,2532065108,1987
0x00000038,2532067095,1987
0x0000003a,2532069082,1987
0x0000003c,2532071069,1987
0x0000003e,2532073056,1987
0x00000040,2532075043,1987
0x00000042,2532077030,1987
0x00000044,2532079017,1987
0x00000046,2532081004,1987
0x00000048,2532082991,1987
0x0000004a,2532084978,1987
0x0000004c,2532086965,1987
0x0000004e,2532088952,1987
0x00000050,2532090939,1987
0x00000052,2532092926,1987
0x00000054,2532094913,1987
0x00000056,2532096900,1987
0x00000058,2532098887,1987
0x0000005a,2532100874,1987
0x0000005c,2532102861,1987
0x0000005e,2532104848,1987
0x00000060,2532106835,1987
0x00000062,2532108822,1987
0x00000064,2532110809,1987
0x00000066,2532112796,1987
0x00000068,2532114783,1987
0x0000006a,2532116770,1987
0x0000006c,2532118757,1987
0x0000006e,2532120744,1987
0x00000070,2532122731,1987
0x00000072,2532124718,1987
0x00000074,2532126705,1987
0x00000076,2532128692,1987
0x00000078,2532130679,1987
0x0000007a,2532132666,1987
0x0000007c,2532134653,1987
0x0000007e,2532136640,1987
0x00000080,2532138627,1987
0x00000082,2532140614,1987
0x00000084,2532142601,1987
0x00000086,2532144588,1987
0x00000088,2532146575,1987
0x0000008a,2532148562,1987
0x0000008c,2532150549,1987
0x0000008e,2532152536,1987
0x00000090,2532154523,1987
0x00000092,2532156510,1987
0x00000094,2532158497,1987
0x00000096,2532160484,1987
0x00000098,2532162471,1987
