timestamp_id,timestamp_val,timestamp_diff
0x20000000,569,569
0x20000002,393,-176
0x20000004,411,18
0x20000006,428,17
0x20000008,446,18
0x2000000a,463,17
0x2000000c,481,18
0x2000000e,498,17
0x20000010,516,18
0x20000012,533,17
0x20000014,551,18
0x20000016,568,17
0x20000018,586,18
0x2000001a,603,17
0x2000001c,621,18
0x2000001e,638,17
0x20000020,656,18
0x20000022,673,17
0x20000024,691,18
0x20000026,708,17
0x20000028,726,18
0x2000002a,743,17
0x2000002c,761,18
0x2000002e,778,17
0x20000030,796,18
0x20000032,813,17
0x20000034,831,18
0x20000036,848,17
0x20000038,866,18
0x2000003a,883,17
0x2000003c,901,18
0x2000003e,918,17
0x20000040,936,18
0x20000042,953,17
0x20000044,971,18
0x20000046,988,17
0x20000048,1006,18
0x2000004a,1023,17
0x2000004c,1041,18
0x2000004e,1058,17
0x20000050,1076,18
0x20000052,1093,17
0x20000054,1111,18
0x20000056,1137,26
0x20000058,1195,58
0x2000005c,375,-820
0x2000005e,392,17
0x20000060,410,18
0x20000062,427,17
0x20000064,445,18
0x20000066,462,17
0x20000068,480,18
0x2000006a,497,17
0x2000006c,515,18
0x2000006e,532,17
0x20000070,550,18
0x20000072,567,17
0x20000074,585,18
0x20000076,602,17
0x20000078,620,18
0x2000007a,637,17
0x2000007c,655,18
0x2000007e,672,17
0x20000080,690,18
0x20000082,707,17
0x20000084,725,18
0x20000086,742,17
0x20000088,760,18
0x2000008a,777,17
0x2000008c,795,18
0x2000008e,820,25
0x20000090,879,59
0x20000092,938,59
0x20000094,997,59
0x20000096,1056,59
0x20000098,900,-156
0x2000009a,917,17
0x2000009c,935,18
0x2000009e,952,17
0x200000a0,970,18
0x200000a2,987,17
0x200000a4,1005,18
0x200000a6,1022,17
0x200000a8,1040,18
0x200000aa,1057,17
0x200000ac,1075,18
0x200000ae,1092,17
0x200000b0,1110,18
0x200000b2,1127,17
0x200000b4,1145,18
0x200000b8,376,-769
0x200000ba,393,17
0x200000bc,411,18
0x200000be,428,17
0x200000c0,446,18
0x200000c2,463,17
0x200000c4,481,18
0x200000c6,503,22
0x200000c8,562,59
0x200000ca,621,59
0x200000cc,680,59
0x200000ce,739,59
0x200000d0,586,-153
0x200000d2,603,17
0x200000d4,621,18
0x200000d6,638,17
0x200000d8,656,18
0x200000da,673,17
0x200000dc,691,18
0x200000de,708,17
0x200000e0,726,18
0x200000e2,743,17
0x200000e4,761,18
0x200000e6,778,17
0x200000e8,796,18
0x200000ea,813,17
0x200000ec,831,18
0x200000ee,848,17
0x200000f0,866,18
0x200000f2,883,17
0x200000f4,901,18
0x200000f6,918,17
0x200000f8,936,18
0x200000fa,953,17
0x200000fc,971,18
0x200000fe,988,17
0x20000100,1006,18
0x20000102,1023,17
0x20000104,1041,18
0x20000106,1058,17
0x20000108,1076,18
0x2000010a,1093,17
0x2000010c,1111,18
0x2000010e,1128,17
0x20000110,1146,18
0x20000114,376,-770
0x20000116,393,17
0x20000118,411,18
0x2000011a,428,17
0x2000011c,446,18
0x2000011e,463,17
0x20000120,481,18
0x20000122,498,17
0x20000124,516,18
0x20000126,533,17
0x20000128,551,18
0x2000012a,568,17
0x2000012c,586,18
0x2000012e,603,17
0x20000130,621,18
0x20000132,638,17
0x20000134,656,18
0x20000136,673,17
0x20000138,691,18
0x2000013a,708,17
0x2000013c,726,18
0x2000013e,743,17
0x20000140,761,18
0x20000142,778,17
0x20000144,796,18
0x20000146,813,17
0x20000148,831,18
0x2000014a,848,17
0x2000014c,866,18
0x2000014e,882,16
0x20000150,900,18
0x20000152,917,17
0x20000154,935,18
0x20000156,952,17
0x20000158,970,18
0x2000015a,987,17
0x2000015c,1005,18
0x2000015e,1049,44
0x20000160,1108,59
0x20000162,1167,59
0x20000164,1226,59
0x20000166,1285,59
0x20000168,1110,-175
0x2000016a,1127,17
0x2000016c,1145,18
0x20000170,376,-769
0x20000172,393,17
0x20000174,411,18
0x20000176,428,17
0x20000178,446,18
0x2000017a,463,17
0x2000017c,481,18
0x2000017e,498,17
0x20000180,516,18
0x20000182,533,17
0x20000184,551,18
0x20000186,568,17
0x20000188,586,18
0x2000018a,603,17
0x2000018c,621,18
0x2000018e,638,17
0x20000190,656,18
0x20000192,673,17
0x20000194,691,18
0x20000196,732,41
0x20000198,791,59
0x2000019a,850,59
0x2000019c,909,59
0x2000019e,968,59
0x200001a0,796,-172
0x200001a2,813,17
0x200001a4,831,18
0x200001a6,848,17
0x200001a8,866,18
0x200001aa,883,17
0x200001ac,901,18
0x200001ae,918,17
0x200001b0,936,18
0x200001b2,953,17
0x200001b4,971,18
0x200001b6,988,17
0x200001b8,1006,18
0x200001ba,1023,17
0x200001bc,1041,18
0x200001be,1058,17
0x200001c0,1076,18
0x200001c2,1093,17
0x200001c4,1111,18
0x200001c6,1128,17
0x200001c8,1146,18
0x200001cc,376,-770
0x200001ce,415,39
0x200001d0,474,59
0x200001d2,533,59
0x200001d4,592,59
0x200001d6,651,59
0x200001d8,481,-170
0x200001da,498,17
0x200001dc,516,18
0x200001de,533,17
0x200001e0,551,18
0x200001e2,568,17
0x200001e4,586,18
0x200001e6,603,17
0x200001e8,621,18
0x200001ea,638,17
0x200001ec,656,18
0x200001ee,673,17
0x200001f0,691,18
0x200001f2,708,17
0x200001f4,726,18
0x200001f6,743,17
0x200001f8,761,18
0x200001fa,778,17
0x200001fc,796,18
0x200001fe,813,17
0x20000200,831,18
0x20000202,848,17
0x20000204,866,18
0x20000206,883,17
0x20000208,901,18
0x2000020a,918,17
0x2000020c,936,18
0x2000020e,953,17
0x20000210,971,18
0x20000212,988,17
0x20000214,1006,18
0x20000216,1023,17
0x20000218,1041,18
0x2000021a,1058,17
0x2000021c,1076,18
0x2000021e,1093,17
0x20000220,1111,18
0x20000222,1128,17
0x20000224,1146,18
0x20000228,376,-770
0x2000022a,393,17
0x2000022c,411,18
0x2000022e,428,17
0x20000230,446,18
0x20000232,463,17
0x20000234,481,18
0x20000236,498,17
0x20000238,516,18
0x2000023a,533,17
0x2000023c,551,18
0x2000023e,568,17
0x20000240,586,18
0x20000242,603,17
0x20000244,620,17
0x20000246,637,17
0x20000248,655,18
0x2000024a,672,17
0x2000024c,690,18
0x2000024e,707,17
0x20000250,725,18
0x20000252,742,17
0x20000254,760,18
0x20000256,777,17
0x20000258,795,18
0x2000025a,812,17
0x2000025c,830,18
0x2000025e,847,17
0x20000260,865,18
0x20000262,882,17
0x20000264,902,20
0x20000266,961,59
0x20000268,1020,59
0x2000026a,1079,59
0x2000026c,1138,59
0x2000026e,987,-151
0x20000270,1005,18
0x20000272,1022,17
0x20000274,1040,18
0x20000276,1057,17
0x20000278,1075,18
0x2000027a,1092,17
0x2000027c,1110,18
0x2000027e,1127,17
0x20000280,1145,18
0x20000284,376,-769
0x20000286,393,17
0x20000288,411,18
0x2000028a,428,17
0x2000028c,446,18
0x2000028e,463,17
0x20000290,481,18
0x20000292,498,17
0x20000294,516,18
0x20000296,533,17
0x20000298,551,18
0x2000029a,568,17
0x2000029c,586,18
0x2000029e,644,58
0x200002a0,703,59
0x200002a2,762,59
0x200002a4,821,59
0x200002a6,673,-148
0x200002a8,691,18
0x200002aa,708,17
0x200002ac,726,18
0x200002ae,743,17
0x200002b0,761,18
0x200002b2,778,17
0x200002b4,796,18
0x200002b6,813,17
0x200002b8,831,18
0x200002ba,848,17
0x200002bc,866,18
0x200002be,883,17
0x200002c0,901,18
0x200002c2,918,17
0x200002c4,936,18
0x200002c6,953,17
0x200002c8,971,18
0x200002ca,988,17
0x200002cc,1006,18
0x200002ce,1023,17
0x200002d0,1041,18
0x200002d2,1058,17
0x200002d4,1076,18
0x200002d6,1093,17
0x200002d8,1111,18
0x200002da,1128,17
0x200002dc,1146,18
0x200002e0,376,-770
0x200002e2,393,17
0x200002e4,411,18
0x200002e6,428,17
0x200002e8,446,18
0x200002ea,463,17
0x200002ec,481,18
0x200002ee,498,17
