timestamp_id,timestamp_val,timestamp_diff
0x20000000,1190813988,1190813988
0x20000001,1190814181,193
0x20000002,1190814374,193
0x20000003,1190814567,193
0x20000004,1190814760,193
0x20000005,1190814953,193
0x20000006,1190815146,193
0x20000007,1190815339,193
0x20000008,1190815532,193
0x20000009,1190815725,193
0x2000000a,1190815918,193
0x2000000b,1190816111,193
0x2000000c,1190816304,193
0x2000000d,1190816497,193
0x2000000e,1190816690,193
0x2000000f,1190816883,193
0x20000010,1190817076,193
0x20000011,1190817269,193
0x20000012,1190817462,193
0x20000013,1190817655,193
0x20000014,1190817848,193
0x20000015,1190818041,193
0x20000016,1190818234,193
0x20000017,1190818427,193
0x20000018,1190818620,193
0x20000019,1190818813,193
0x2000001a,1190819006,193
0x2000001b,1190819199,193
0x2000001c,1190819392,193
0x2000001d,1190819585,193
0x2000001e,1190819778,193
0x2000001f,1190819971,193
0x20000020,1190820164,193
0x20000021,1190820357,193
0x20000022,1190820550,193
0x20000023,1190820743,193
0x20000024,1190820936,193
0x20000025,1190821129,193
0x20000026,1190821322,193
0x20000027,1190821515,193
0x20000028,1190821708,193
0x20000029,1190821901,193
0x2000002a,1190822094,193
0x2000002b,1190822287,193
0x2000002c,1190822480,193
0x2000002d,1190822673,193
0x2000002e,1190822866,193
0x2000002f,1190823059,193
0x20000030,1190823252,193
0x20000031,1190823445,193
0x20000032,1190823638,193
0x20000033,1190823831,193
0x20000034,1190824024,193
0x20000035,1190824217,193
0x20000036,1190824410,193
0x20000037,1190824603,193
0x20000038,1190824796,193
0x20000039,1190824989,193
0x2000003a,1190825182,193
0x2000003b,1190825375,193
0x2000003c,1190825568,193
0x2000003d,1190825761,193
0x2000003e,1190825954,193
0x2000003f,1190826147,193
0x20000040,1190826340,193
0x20000041,1190826533,193
0x20000042,1190826726,193
0x20000043,1190826919,193
0x20000044,1190827112,193
0x20000045,1190827305,193
0x20000046,1190827498,193
0x20000047,1190827691,193
0x20000048,1190827884,193
0x20000049,1190828077,193
0x2000004a,1190828270,193
0x2000004b,1190828463,193
0x2000004c,1190828656,193
0x2000004d,1190828849,193
0x2000004e,1190829042,193
0x2000004f,1190829235,193
0x20000050,1190829428,193
0x20000051,1190829621,193
0x20000052,1190829814,193
0x20000053,1190830007,193
0x20000054,1190830200,193
0x20000055,1190830393,193
0x20000056,1190830586,193
0x20000057,1190830779,193
0x20000058,1190830972,193
0x20000059,1190831165,193
0x2000005a,1190831358,193
0x2000005b,1190831551,193
0x2000005c,1190831744,193
0x2000005d,1190831937,193
0x2000005e,1190832130,193
0x2000005f,1190832323,193
0x20000060,1190832516,193
0x20000061,1190832709,193
0x20000062,1190832902,193
0x20000063,1190833095,193
0x20000064,1190833288,193
0x20000065,1190833481,193
0x20000066,1190833674,193
0x20000067,1190833867,193
0x20000068,1190834060,193
0x20000069,1190834253,193
0x2000006a,1190834446,193
0x2000006b,1190834639,193
